pair_id	sid	tid	speaker	utt	sum	interval_sum_label	interval_last_label
PP2831	4	3	PP2831-A	じゃあベタだけど、箱根なんてどうかな？日帰り温泉に浸かって帰ってこようよ。	私は箱根に行きたいです。	2時間後_5日後_5時間後	5時間後
PP2831	4	4	PP2831-B	いいですね！ここのところ寝不足で疲れているので温泉でゆっくりしたいです。	私は疲れています。私は温泉でゆっくりしたいです。	2時間後_5日後_5時間後	5時間後
PP2831	4	5	PP2831-A	寒い時は温泉入ると、極楽だよね。お酒飲みながら楽しめると、一番うれしいんだけど。運転するから無理だけどね。	私は車を運転します。私は温泉でお酒を飲みたいです。	2時間後_5日後_5時間後	5時間後
PP2831	4	6	PP2831-B	飲酒運転はさすがに危険ですね。しかし長距離運転が苦にならないのがすごいです。	私は長距離運転できる人を尊敬します。	2時間後_5日後_5時間後	5時間後
PP2831	4	7	PP2831-A	もっと若いころは、車で北海道まで行ったもんだよ。そういえば、近場だと運転はするの？	私は車で北海道まで行きました。	2時間後_5日後_5時間後	5時間後
PP2831	4	8	PP2831-B	近場だったらしますよ。我慢強いはずなのに、長距離はどうも苦手で。	私は近場だけ運転します。私は長距離運転が苦手です。	2時間後_5日後_5時間後	5時間後
PP2831	4	9	PP2831-A	今私が乗って車はツーシーターのスポーツカーなんだけど、大丈夫かな？人によっては狭いって言われちゃうんだけど。	私はスポーツカーに乗っています。	2時間後_5日後_5時間後	5時間後
PP2831	4	10	PP2831-B	全然大丈夫ですよ。それから来月初旬あたりに、有給がとれそうなんですよ。		2時間後_5日後_5時間後	5時間後
PP2831	4	11	PP2831-A	それはよかった！じゃあもう少し近くなったら、細かいこと決めましょう。		2時間後_5日後_5時間後	5時間後
PP2831	4	12	PP2831-B	そうですね。楽しみにしています。		2時間後_5日後_5時間後	5時間後
PP2831	5	1	PP2831-A	箱根で温泉以外に行ってみたいところはあるかな？		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	2	PP2831-B	お魚が美味しそうなので、海の幸が食べられるところにいきたいですね。		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	3	PP2831-A	箱根だとどこが美味しいかなあ。行く時までに調べておくよ。		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	4	PP2831-B	お願いします！プランニングが得意そうですね！		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	5	PP2831-A	キャリアコンサルタントの経験で完璧なプランを作ってみせるよ。		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	6	PP2831-B	おお、それは期待感が高まります！		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	7	PP2831-A	まかせてね。箱根ではロープウェイに乗ってみたいんだけど高いところは嫌いかな？		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	8	PP2831-B	あまり経験はないのですが、もし怖くても耐えます！		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	9	PP2831-A	それはよかった。温泉に入って海の幸を食べてロープウェイは最高だと思うな。		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	10	PP2831-B	最高ですね！日頃の仕事での疲れなどが癒されそうです！		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	11	PP2831-A	必ず最高の旅行にしてみせるから楽しみにしててね。		2時間後_5日後_5時間後_7時間後	7時間後
PP2831	5	12	PP2831-B	今から楽しみです！前の日よく眠れるように頑張ります！		2時間後_5日後_5時間後_7時間後	7時間後
PP2850	1	1	PP2850-A	こんにちは。最近鹿児島から引っ越してきました。こちらはとてもいいところですね！	私は鹿児島から引越ししてきました。		
PP2850	1	2	PP2850-B	気に入ってもらえて良かったです。鹿児島もいいところだと聞きますが。			
PP2850	1	3	PP2850-A	暖かくていいところですよ。豚肉が有名で焼肉も美味しいんです。あなたはこちらに住んで長いの？			
PP2850	1	4	PP2850-B	ええ、長いですよ。学生のころに大阪に引っ越してからずっとこっちです。今はTV業界で働いています。	私は学生のころ大阪に来ました。私はTV業界で働いています。		
PP2850	1	5	PP2850-A	まあ！TV業界にお勤めなのね！華やかね！専業主婦のわたしから見たら夢のようなお仕事だわ。	私は専業主婦です。		
PP2850	1	6	PP2850-B	華やかに見えるけど、結構ブラックな業界ですよ。やりがいはありますけどね。憧れの芸能人と仕事がしたくて。	私は仕事にやりがいを感じています。		
PP2850	1	7	PP2850-A	夢を叶えたのね。女優さんとかお綺麗なんでしょうね。			
PP2850	1	8	PP2850-B	はい、やはりかなりオーラがありますね。ただ、私は独身貴族を謳歌していたんですが、そろそろ結婚したくなってきました。	私は独身を謳歌していました。私は結婚したいと思っています。		
PP2850	1	9	PP2850-A	あら、独身なの？ぜひ結婚しなさいよ。恋人はいるの？			
PP2850	1	10	PP2850-B	いい感じの方はいるんですが、まだ付き合ってないんですよね。お付き合いできると良いんですが。私肌が黒くて遊び人に見えるのがちょっとコンプレックスなんですよ。	私は肌が黒く遊び人に見られます。		
PP2850	1	11	PP2850-A	健康的でいいじゃない。気にしない方がいいわよ。今いい感じの人と結ばれるように祈ってるわ。			
PP2850	1	12	PP2850-B	ありがとうございます。			
PP2850	2	1	PP2850-A	どうもこんにちは。その後、意中の相手とはどう？		5日後	5日後
PP2850	2	2	PP2850-B	それが、デートすることになっちゃいました！	私は今度デートをします。	5日後	5日後
PP2850	2	3	PP2850-A	あら、おめでたいわね。どこに行くか決まったのかしら？		5日後	5日後
PP2850	2	4	PP2850-B	まだ決まってないんです。どこでも好きなところに行こうと言ってくれたんですが、独身貴族のわたしにはデートスポットが思い浮かばなくって。		5日後	5日後
PP2850	2	5	PP2850-A	んーどこかしらね。とりあえずお食事かしら。わたしだったら大好物の焼肉デートかしらね。	私は焼肉が大好物です。	5日後	5日後
PP2850	2	6	PP2850-B	焼肉デートかぁ。一緒に美味しいもの食べるのもありですよね。テレビ業界で働いているのに、こういう情報には疎いので助かります。	私はテレビ業界で働いています。私はデート情報には疎いです。	5日後	5日後
PP2850	2	7	PP2850-A	お相手のお好きな食べ物を聞いてみるといいと思うよ。あ、もう一つアドバイスいいかしら？		5日後	5日後
PP2850	2	8	PP2850-B	なるほど！はい、アドバイスお願いします！		5日後	5日後
PP2850	2	9	PP2850-A	わたしは香水の匂いが苦手なんだけどね、匂いって好き嫌いがあるから、何もつけないほうがいいと思うわよ。	私は香水の匂いが苦手です。	5日後	5日後
PP2850	2	10	PP2850-B	そうなんですか！あとは服装についても聞きたいです。私の濃い肌色に似合うのはどんな服装ですかね？	私は肌の色が濃いです。	5日後	5日後
PP2850	2	11	PP2850-A	そうねえ、ビビットカラーの洋服がいいんじゃないかしらね。今年のトレンドって聞くしね。		5日後	5日後
PP2850	2	12	PP2850-B	あ、確かに今服を当てたらとてもいい感じでした。アドバイスありがとうございます。		5日後	5日後
PP2850	3	1	PP2850-A	デートのプランはどう？何か決まった？		5日後_3時間後	3時間後
PP2850	3	2	PP2850-B	今、ググってました。ベタなんですが、初めてのデートで水族館とかどう思いますか？	私はデートで水族館に行こうと思います。	5日後_3時間後	3時間後
PP2850	3	3	PP2850-A	わーいいじゃない！デートプラン考えるのっていいわね。こっちまで楽しくなってきちゃう。	私は恋愛トークが楽しいです。	5日後_3時間後	3時間後
PP2850	3	4	PP2850-B	今は落ち着かなくってソワソワしています。もし当日にドタキャンされたらどうしようとか、余計なこと考えてしまいますよ。	私はつい余計なことを考えてしまうことがあります。	5日後_3時間後	3時間後
PP2850	3	5	PP2850-A	あなた、意外と心配性なのね。大丈夫よ！自信もって！		5日後_3時間後	3時間後
PP2850	3	6	PP2850-B	ありがとうございます。さっきあなたは焼肉って言ってましたが、女性って服ににおいがつくとか嫌がりません？それも心配になってきてしまって。	私は心配性です。	5日後_3時間後	3時間後
PP2850	3	7	PP2850-A	そうね、私は気にならないけど、気にする人は気にするかも。食事は焼肉以外の方が安心かな？	私は焼肉の匂いが気になりません。	5日後_3時間後	3時間後
PP2850	3	8	PP2850-B	ですよね。でもいきなり高いお店に連れてくってのもあんまりって聞いたんですよね。		5日後_3時間後	3時間後
PP2850	3	9	PP2850-A	あなたって優しいのね。たくさん考えてくれて、彼女は幸せものだと思うわ！		5日後_3時間後	3時間後
PP2850	3	10	PP2850-B	そうですか、まだ付き合ってもいないのですが。彼女にもそう思ってもらえたらいいですね。		5日後_3時間後	3時間後
PP2850	3	11	PP2850-A	自信もって頑張って！応援してるわ。		5日後_3時間後	3時間後
PP2850	3	12	PP2850-B	ありがとうございます。あなたには自信をもらえました！		5日後_3時間後	3時間後
PP2850	4	1	PP2850-A	デートはどうだった？		5日後_3時間後_7日後	7日後
